order_item_id,order_id,order_date,order_status,item_status,user_id,country,city,product_id,product_name,category,brand,sale_price
148518,101991,2025-01-03,Shipped,Shipped,81654,Brasil,Limeira,5508,Collections Etc - Crochet Lace Trim Capri Pant,Pants & Capris,Samanthas Style Shoppe,9.9700002670288086
148519,101991,2025-01-03,Shipped,Shipped,81654,Brasil,Limeira,12387,1Pc Sheer Long Wrap Attached to a Rhinestone Studded Band,Intimates,Roma Costume,30.950000762939453
81752,56187,2025-01-03,Returned,Returned,44819,China,Xianyang,2000,California Originals Unisex Striped Hoody Sweatshirt by Dolphin Shirt Company,Fashion Hoodies & Sweatshirts,Dolphin Shirt Co,36.950000762939446
99529,68407,2025-01-03,Shipped,Shipped,54698,Japan,Tokyo,2514,Smartwool Women's Saturnsphere Toe Socks,Active,SmartWool,20.950000762939453
52279,35882,2025-01-03,Cancelled,Cancelled,28650,Australia,Melbourne,13334,Shoshanna Women's Popover With Hood Jersey,Swim,Shoshanna,168.75
83249,57211,2025-01-03,Shipped,Shipped,45644,United States,Franklin,10415,Olga Women's Luxury Lift,Intimates,Olga,35.0
83250,57211,2025-01-03,Shipped,Shipped,45644,United States,Franklin,1974,DC Women's Impression Pullover Sweater,Fashion Hoodies & Sweatshirts,DC,48.0
74573,51266,2025-01-03,Shipped,Shipped,40948,Spain,Puerto de la Cruz,22861,Nautica Men's Belted Cargo Shorts,Shorts,Nautica,39.9900016784668
29266,20093,2025-01-03,Complete,Complete,16072,United Kingdom,Holmfirth,10326,Josie by Natori Women's Mishell Pajama,Sleep & Lounge,Josie by Natori,56.279998779296882
35598,24421,2025-01-03,Complete,Complete,19475,China,Ganzhou,3958,Special Sale!!! One Shoulder Cocktail Party Junior Prom Dress #2709,Dresses,US Fairytailes,69.989997863769531
35599,24421,2025-01-03,Complete,Complete,19475,China,Ganzhou,5148,Slinky Palazzo Pants with Chic Twist Waistband from Hot Fash Pants - EXODUS Black,Pants & Capris,Hot Fash,32.9900016784668
46871,32181,2025-01-03,Shipped,Shipped,25654,United States,New Lenox,23386,Quiksilver El Tropo Short - Men's,Shorts,Quiksilver,49.5
15759,10765,2025-01-03,Complete,Complete,8660,United Kingdom,Durham,10594,Cleo Women's Juna Balconnet Bra,Intimates,Cleo,53.0
97566,67050,2025-01-03,Shipped,Shipped,53612,China,Shanwei,3621,Calvin Klein Women's Ponte Polyesterester Career Dress,Dresses,Calvin Klein,128.0
97567,67050,2025-01-03,Shipped,Shipped,53612,China,Shanwei,13708,Tifosi Slip Shield Sunglasses,Accessories,Tifosi,54.0
32193,22094,2025-01-03,Cancelled,Cancelled,17685,China,Beijing,3922,NoeMie Women Retro Minimalism Dress,Dresses,NoeMie,68.0
4102,2780,2025-01-03,Complete,Complete,2227,Belgium,Schaerbeek,26019,Papi Men's Rugby Mesh Tank Bottom,Underwear,Papi,30.0
99071,68089,2025-01-03,Complete,Complete,54427,China,Wuhan,22901,Calvin Klein Sportswear Men's Seersucker Check Short,Shorts,Calvin Klein,47.599998474121087
139695,95903,2025-01-03,Complete,Complete,76715,United States,Houston,3138,Adrianna Papell Women's Lace Blocked Dress,Dresses,Adrianna Papell,140.0
139696,95903,2025-01-03,Complete,Complete,76715,United States,Houston,15625,neff Men's Daily Sunglass,Plus,NEFF,19.979999542236328
48370,33213,2025-01-03,Shipped,Shipped,26506,Spain,Burgos,26062,Ed Hardy Men's Love Kills Slowly 2 Pack Boxer Brief,Underwear,Ed Hardy,14.989999771118164
83730,57539,2025-01-03,Cancelled,Cancelled,45909,Australia,Perth,3146,Calvin Klein Women's Sheath Dress,Dresses,Calvin Klein,128.0
159902,109879,2025-01-03,Cancelled,Cancelled,88033,China,Shanghai,13702,Women's smarTouch 2.0 Tech Stretch Gloves - Fleece Lined,Accessories,Isotoner,32.950000762939453
71003,48783,2025-01-03,Cancelled,Cancelled,38938,South Korea,Suwon City,3148,Jessica Howard Women's 3/4 Cold Shoulder Tie Waist Blouson Dress,Dresses,Jessica Howard,99.989997863769517
94091,64660,2025-01-03,Complete,Complete,51645,China,Shenzhen,20255,Mens Denim Style Leather Vest with Reflective Trim. American Made,Suits & Sport Coats,Hillside USA Leather Inc.,219.0
14306,9762,2025-01-03,Processing,Processing,7855,Brasil,Pederneiras,5012,Democracy Women's Coated Ponte Justice Jegging,Jeans,Democracy,68.0
24964,17131,2025-01-03,Shipped,Shipped,13673,China,Shanghai,21088,Joe's Jeans Men's Big-Tall Inseam Athlete Fit,Jeans,Joe's Jeans,189.0
24965,17131,2025-01-03,Shipped,Shipped,13673,China,Shanghai,23285,Haggar Men's C18 Plain Front White Pop Plaid Performance Short,Shorts,Haggar,50.0
110125,75644,2025-01-03,Processing,Processing,60453,China,Shenzhen,11283,Heavenly Shapewear Women's Wear Your Own Bra Seamless Long Leg Bodysuit,Intimates,Heavenly Shapewear,25.200000762939453
4078,2768,2025-01-03,Processing,Processing,2218,United States,Casselberry,21796,Carhartt Men's Weathered Duck Dungaree Relaxed Fit,Pants,Carhartt,55.0
4079,2768,2025-01-03,Processing,Processing,2218,United States,Casselberry,24054,Walls Men's Insulated Duck Jacket Coat,Outerwear & Coats,Walls,44.580001831054688
4080,2768,2025-01-03,Processing,Processing,2218,United States,Casselberry,16752,Calvin Klein Jeans Men's Raglan Baseball Knit Top,Tops & Tees,Calvin Klein Jeans,39.5
127756,87707,2025-01-03,Cancelled,Cancelled,70066,China,Tianjin,15362,Premium Winter Thick Infinity Twist Cable Knit Scarf - Different Colors Available,Plus,TrendsBlue,17.989999771118164
178757,122863,2025-01-03,Shipped,Shipped,98312,South Korea,Uijeongbuxi,28225,Freegun - Sound - Music Inspired Loud Boardshorts With Killer Whales and Octopuses Holding Boom-Boxes,Swim,Freegun,28.0
178758,122863,2025-01-03,Shipped,Shipped,98312,South Korea,Uijeongbuxi,27414,Volcom Men's Maguro Plaid Short,Swim,Volcom,45.0
63584,43658,2025-01-03,Shipped,Shipped,34842,Brasil,Porangatu,6793,YMI Stretch Distressed & Frayed Denim Shorts,Shorts,YMI,23.989999771118164
102982,70767,2025-01-03,Shipped,Shipped,56536,China,Chifeng,21964,Geoffrey Beene Men's Pleated Extender Waist Dress Pant,Pants,Geoffrey Beene,29.989999771118164
102983,70767,2025-01-03,Shipped,Shipped,56536,China,Chifeng,27034,Nautica Men's Ship Shape Woven Plaid Pant,Sleep & Lounge,Nautica,27.0
179804,123586,2025-01-03,Processing,Processing,98865,Brasil,null,217,Smartwool Women's Midweight Pattern Crew,Tops & Tees,SmartWool,119.98999786376952
100597,69134,2025-01-03,Processing,Processing,55276,United States,Beeville,17890,Oneill Men's Outbound Fleece Jersey,Fashion Hoodies & Sweatshirts,O'Neill,78.0
157877,108439,2025-01-03,Shipped,Shipped,86856,China,Tianjin,14434,A Pea in the Pod: Sueded Opaque Tight,Maternity,A Pea in the Pod,20.0
157878,108439,2025-01-03,Shipped,Shipped,86856,China,Tianjin,9826,Paul Frank Women's Just Julius Check Short Set,Sleep & Lounge,Paul Frank,26.0
177871,122246,2025-01-03,Complete,Complete,97836,China,Zhangzhou,15528,Carhartt Women's  Cable Knit Hat,Plus,Carhartt,19.700000762939453
93153,64028,2025-01-03,Complete,Complete,51147,China,Quanzhou,1814,Southpole Juniors Plus-Size Hooded Fashion Sweatshirt,Fashion Hoodies & Sweatshirts,Southpole,25.0
93154,64028,2025-01-03,Complete,Complete,51147,China,Quanzhou,13837,Buxton Heiress French Purse,Accessories,Buxton,28.690000534057617
152333,104595,2025-01-03,Cancelled,Cancelled,83704,Japan,Kawasaki City,7707,BLACK KIMONO DUSTER JACKET LONG STRETCH JERSEY LAGENLOOK - FITS (ONE SIZE) - L XL 1X 2X - U520S LOTUSTRADERS,Blazers & Jackets,LOTUSTRADERS,52.9900016784668
152334,104595,2025-01-03,Cancelled,Cancelled,83704,Japan,Kawasaki City,9884,Diesel Women's Viky-N T-shirt,Sleep & Lounge,Diesel,37.0
37204,25540,2025-01-03,Shipped,Shipped,20367,China,Dongguan,16022,AG Adriano Goldschmied Men's Chambray Piped Long Sleeve Workshirt,Tops & Tees,AG Adriano Goldschmied,128.0
37205,25540,2025-01-03,Shipped,Shipped,20367,China,Dongguan,20081,Reversible Merino Wool Tartan Vest / Reversible Tartan Vest,Suits & Sport Coats,Orvis,98.0
170791,117346,2025-01-03,Complete,Complete,93973,United States,Seattle,7345,Karen Kane Women's Leopard Knit Skirt,Skirts,Karen Kane,98.0
170792,117346,2025-01-03,Complete,Complete,93973,United States,Seattle,1316,Calvin Klein Women's MSY Zebra Flyaway,Sweaters,Calvin Klein,119.5
170793,117346,2025-01-03,Complete,Complete,93973,United States,Seattle,14736,OurSure Fashionable Anti Radiation Protection Maternity Dress with Mom / Baby Radiation Shielding One Size for Pregnant Women Grey Clothes Code: 8900806,Maternity,OURSURE.COM,68.860000610351562
170794,117346,2025-01-03,Complete,Complete,93973,United States,Seattle,4799,PAIGE Women's Verdugo Ultra Skinny Cardinal Jean,Jeans,PAIGE,124.98999786376952
158896,109160,2025-01-03,Processing,Processing,87428,United States,Hillside,21375,Buffalo by David Bitton Men's Driven Straight Let Contrast Jean,Jeans,Buffalo by David Bitton,119.0
176383,121215,2025-01-03,Complete,Complete,97001,Germany,Offenbach am Main,27376,Harbor Bay Big & Tall Stripe Lounge Pants,Sleep & Lounge,Harbor Bay,32.0
176384,121215,2025-01-03,Complete,Complete,97001,Germany,Offenbach am Main,27569,2XU Men's Swimmers Compression Long Sleeve Top,Swim,2XU,150.41000366210938
81275,55846,2025-01-03,Complete,Complete,44562,China,Tianjin,12372,Laura Brown High Quality Seamless Bra Bikini SET #SL101087 Made in Colombia,Intimates,Laura,37.950000762939446
81276,55846,2025-01-03,Complete,Complete,44562,China,Tianjin,10392,Champion Women's Seamless Reversible Sports Bra,Intimates,Champion,26.0
81277,55846,2025-01-03,Complete,Complete,44562,China,Tianjin,14496,Motherhood Maternity: Short Sleeve Cowl Neck Side Ruched Maternity T Shirt,Maternity,Motherhood Maternity,24.979999542236328
81278,55846,2025-01-03,Complete,Complete,44562,China,Tianjin,9790,Disney Mickey Minnie Mouse Love Print Fleece Pant Lounge Pajama Drawstring Plus Size,Sleep & Lounge,Disney,15.989999771118164
91644,62994,2025-01-03,Processing,Processing,50302,Germany,Achim,15965,Maui Jim Sunset Sunglasses - Polarized,Plus,Maui Jim,127.08000183105467
91645,62994,2025-01-03,Processing,Processing,50302,Germany,Achim,1988,J.America 8153 Ladies' Â¾ Sleeve Hooded Slub Tee,Fashion Hoodies & Sweatshirts,J.America,23.6299991607666
123066,84481,2025-01-04,Processing,Processing,67527,Brasil,Salvador,8941,Hue Womens Textured Diamond Tight,Socks & Hosiery,HUE,13.5
65542,44999,2025-01-04,Returned,Returned,35924,United States,Houma,10562,Glamorise Women's Elegance Soft Cup Bra,Intimates,Glamorise,41.9900016784668
68754,47227,2025-01-04,Shipped,Shipped,37703,Germany,Dorsten,25984,Hanes Big Mens Tartan Boxer 3 Pack Assorted,Underwear,Hanes,52.450000762939446
79846,54874,2025-01-04,Shipped,Shipped,43829,United States,Columbia,27437,Kanu Surf Men's Havana Trunks,Swim,Kanu Surf,25.0
79847,54874,2025-01-04,Shipped,Shipped,43829,United States,Columbia,28033,Frank Dandy Basic Solid Mid Swim Shorts Trunks 10652,Swim,Frank Dandy,69.0
137797,94602,2025-01-04,Complete,Complete,75630,United States,North Tustin,17424,Armani Exchange Faux Fur Lined Jacket,Fashion Hoodies & Sweatshirts,A:X Armani Exchange,148.0
137798,94602,2025-01-04,Complete,Complete,75630,United States,North Tustin,23314,Tommy Bahama Line of the Times Linen Shorts,Shorts,Tommy Bahama,78.0
29779,20429,2025-01-04,Returned,Returned,16355,Germany,Mönchengladbach,22192,Perry Ellis Men's Portfolio Solid Herringbone Flat Front Dress Pant,Pants,Perry Ellis,37.5
144034,98897,2025-01-04,Shipped,Shipped,79141,France,Rochefort,8699,Southpole Juniors Double Breasted Pea Coat with Detachable Hoody,Outerwear & Coats,Southpole,39.9900016784668
32055,22001,2025-01-04,Cancelled,Cancelled,17603,United States,Sparks,13679,Ray-Ban Rb4147 Square Sunglasses,Accessories,Ray-Ban,93.0
61121,41926,2025-01-04,Complete,Complete,33493,South Korea,Yongin City,15932,Jaxon Crushable Ford Fedora,Plus,Jaxon,40.0
70647,48535,2025-01-04,Shipped,Shipped,38737,China,Shan Tou,16908,Palmer Cash Men's Beats And Rhymes Tee,Tops & Tees,Palmer,25.0
70648,48535,2025-01-04,Shipped,Shipped,38737,China,Shan Tou,23054,Kahala Buddy Side Elastic Short,Shorts,Kahala,64.0
66011,45322,2025-01-04,Shipped,Shipped,36189,United States,Miami Springs,2660,Port Authority Ladies Value Fleece Vest. L219,Active,Port Authority,24.989999771118164
77457,53237,2025-01-04,Cancelled,Cancelled,42533,United States,Las Vegas,21419,Kenneth Cole Men's Straight Leg Jean,Jeans,Kenneth Cole,31.430000305175781
94735,65120,2025-01-04,Shipped,Shipped,52023,China,Shenzhen,20699,Genuine Wrangler Men's Comfort Fit with Flex Jean,Jeans,Wrangler,40.0
94736,65120,2025-01-04,Shipped,Shipped,52023,China,Shenzhen,27953,Oneill Men's Jordy Hybrid Boardshort,Swim,O'Neill,59.5
63572,43650,2025-01-04,Shipped,Shipped,34833,China,Handan,2983,Beyond Yoga Women's Long Double Strap Cami,Active,Beyond Yoga,75.0
154908,106345,2025-01-04,Complete,Complete,85120,China,Shanwei,5171,Alfred Dunner Classics Petite Elastic Waist Pants,Pants & Capris,Alfred Dunner,22.989999771118164
28670,19667,2025-01-04,Complete,Complete,15722,South Korea,Seoul,6802,Kensie Plain Front Stretch Shorts,Shorts,Kensie,42.1599998474121
139606,95838,2025-01-04,Shipped,Shipped,76671,China,Zhangzhou,80,Democracy Women's French Terry Top with Contrast Woven Shoulder and Laser Cut Design,Tops & Tees,Democracy,54.0
181677,124872,2025-01-04,Shipped,Shipped,99927,Brasil,Tijucas,2658,Thorlo Women's Moderate Cushion Light  Hiking Mini Crew Sock with Coolmax,Active,Thorlo,14.989999771118164
70200,48219,2025-01-04,Returned,Returned,38485,China,Zhangzhou,27599,TYR Sport Men's 8-Inch Nylon Team Trainer Swim Suit,Swim,TYR,26.510000228881839
70201,48219,2025-01-04,Returned,Returned,38485,China,Zhangzhou,19158,Hi-Tec 60291 Roaring River Vest,Sweaters,Hi-Tec,89.989997863769531
70202,48219,2025-01-04,Returned,Returned,38485,China,Zhangzhou,27456,Speedo Men's Mighty Python Xtra Life Lycra Brief Swimsuit,Swim,Speedo,37.9900016784668
18268,12509,2025-01-04,Cancelled,Cancelled,10065,Germany,Darmstadt,22880,Cubavera Men's 3/4 Length Clamddiger Short,Shorts,Cubavera,65.0
18269,12509,2025-01-04,Cancelled,Cancelled,10065,Germany,Darmstadt,28090,Oakley Men's Blast Boardshort,Swim,Oakley,50.580001831054688
128379,88128,2025-01-04,Processing,Processing,70394,China,Dongguan,17821,District Threads DT133 Vintage French Terry Full-Zip Hoodie,Fashion Hoodies & Sweatshirts,District Threads,36.380001068115234
167540,115121,2025-01-04,Processing,Processing,92216,United States,Pahrump,23540,DICKIES Mens Relaxed Fit Shorts,Shorts,Dickies,26.0
119700,82188,2025-01-04,Shipped,Shipped,65670,United States,Corona,16421,Hurley Men's Ace Oxford Long Sleeve Woven,Tops & Tees,Hurley,69.5
50871,34917,2025-01-04,Cancelled,Cancelled,27858,Brasil,São Luís,7314,American Apparel Stretch Bull Denim High-Waist Slim Skirt,Skirts,American Apparel,54.0
50872,34917,2025-01-04,Cancelled,Cancelled,27858,Brasil,São Luís,7745,Vobaga New Woman Girl Fashion Trendy Bling Bling Sequins Patry Suit Jacket Coat,Blazers & Jackets,Vobaga,51.9900016784668
165862,113962,2025-01-04,Processing,Processing,91298,China,Anshan,17877,Enjoi Thrust Pullover Hoodie - Men's,Fashion Hoodies & Sweatshirts,Enjoi,49.950000762939446
165863,113962,2025-01-04,Processing,Processing,91298,China,Anshan,28040,Billabong - Billabog Boardshorts - Acid Free,Swim,Billabong,39.200000762939446
36404,25002,2025-01-04,Cancelled,Cancelled,19925,China,Shenzhen,12903,Cloris Murphy Brazilian Zebra Bikini Halter Top & Scrunchie Butt Bathing Suit AP126ZB One Size Zebra,Swim,Cloris Murphy,19.989999771118164
36405,25002,2025-01-04,Cancelled,Cancelled,19925,China,Shenzhen,14287,Pink Paisley Business Card Case,Accessories,SilverHooks,14.989999771118164
36406,25002,2025-01-04,Cancelled,Cancelled,19925,China,Shenzhen,10168,Only Necessities Plus Size 2-pack sleeveless tricot night gown,Sleep & Lounge,Only Necessities,26.989999771118164
36407,25002,2025-01-04,Cancelled,Cancelled,19925,China,Shenzhen,10902,Maidenform Women's Smooth Hipster #40753,Intimates,Maidenform,10.0
140369,96372,2025-01-04,Complete,Complete,77083,Japan,Narashino City,19206,American Rag Quarter Zip Sweater,Sweaters,American Rag,29.409999847412109
135021,92703,2025-01-04,Shipped,Shipped,74115,United States,Kennett Square,20651,Lee Men's Regular Fit Boot Cut Jean,Jeans,Lee,29.989999771118164
135022,92703,2025-01-04,Shipped,Shipped,74115,United States,Kennett Square,25981,2(x)ist Men's Tartan No Show Trunk,Underwear,2(x)ist,24.0
135023,92703,2025-01-04,Shipped,Shipped,74115,United States,Kennett Square,21245,Diesel Men's Larkee 880F Relaxed Straight-Leg Jean,Jeans,Diesel,139.99000549316406
135024,92703,2025-01-04,Shipped,Shipped,74115,United States,Kennett Square,24115,Carhartt Men's Men's Series 1889(R) Military Jacket,Outerwear & Coats,Carhartt,150.0
29920,20530,2025-01-04,Shipped,Shipped,16438,China,Changchun,17354,DC Men's Celluloid Fleece,Fashion Hoodies & Sweatshirts,DC,53.0
29921,20530,2025-01-04,Shipped,Shipped,16438,China,Changchun,24138,Canada Goose Men's Lodge Down Hoody,Outerwear & Coats,Canada Goose,450.0
56065,38489,2025-01-04,Returned,Returned,30728,Spain,Bilbao,1151,Plus Size Sexy Black Sequin Bolero Crop Shrug,Sweaters,eVogues Apparel,26.989999771118164
70697,48575,2025-01-04,Complete,Complete,38764,Brasil,Aquiraz,17700,Fred Perry Men's Overdyed Hooded Zip Through Sweatshirt,Fashion Hoodies & Sweatshirts,Fred Perry,119.0
104916,72077,2025-01-04,Shipped,Shipped,57570,China,Shanghai,17311,Fox Men's Accelerate Pullover Hoody Sweater,Fashion Hoodies & Sweatshirts,Fox,56.5
84598,58146,2025-01-04,Complete,Complete,46398,United States,Bangor Charter Township,25081,Stance Poler Socks - Men's,Socks,Stance,11.989999771118164
84599,58146,2025-01-04,Complete,Complete,46398,United States,Bangor Charter Township,22284,Stormy Kromer Mercantile Bunkhouse Trouser Pant - Men's,Pants,Stormy Kromer,159.94999694824219
110044,75583,2025-01-04,Cancelled,Cancelled,60399,China,Xiamen,11314,Marena Support Girdle with Suspenders and Short Legs (F5 Certified Compression Garment),Intimates,ComfortWear,101.76999664306641
130265,89447,2025-01-04,Processing,Processing,71451,France,Saint-Cyr-l'École,6726,Bandolino Denim Women's Ivette Short (Barely Beige Size 16),Shorts,BANDOLINO,14.949999809265137
129240,88737,2025-01-04,Shipped,Shipped,70876,Brasil,Outeiro,26481,HANES Men's Flannel Sleep Pajama Set - 21733,Sleep & Lounge,Hanes,42.0
27379,18801,2025-01-04,Cancelled,Cancelled,15011,France,Orléans,19809,Tommy Hilfiger Men's Trim Fit Sport Coat,Suits & Sport Coats,Tommy Hilfiger,158.0
85900,59055,2025-01-04,Complete,Complete,47164,China,Yili Kazakh Autonomous Prefecture,4145,Allegra K Lady Slant Pockets Floral Spaghetti Romper Jumpsuit XS,Jumpsuits & Rompers,Allegra K,12.369999885559082
20138,13814,2025-01-04,Processing,Processing,11117,South Korea,Daejeon,3266,Allegra K Black Knitting Cross V Neck Stretchy Tunic Dress S for Women,Dresses,Allegra K,13.430000305175779
126277,86705,2025-01-04,Shipped,Shipped,69256,United States,Colorado Springs,7536,eloquii Banded Mod Jacket,Blazers & Jackets,eloquii,77.4000015258789
74815,51426,2025-01-04,Shipped,Shipped,41074,Brasil,Salinópolis,8883,Capezio Women's Ultra Soft Footed Tight,Socks & Hosiery,Capezio,24.850000381469727
120591,82794,2025-01-04,Cancelled,Cancelled,66151,United States,Shelbyville,11946,A3002 - Black Corset,Intimates,Corset Story,38.0
18482,12648,2025-01-04,Cancelled,Cancelled,10177,United States,Lafayette,11299,Body Wrap Women's Underwire Camisole,Intimates,Body Wrap,48.0
120704,82876,2025-01-04,Complete,Complete,66208,Spain,Málaga,5023,Joe's Jeans Women's Skinny Crop Knit Jean,Jeans,Joe's Jeans,95.040000915527344
